# test subtest run checkout repeat value unit host
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656137943 1656115200 001 3220000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656137943 1656115200 002 3180000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656137943 1656115200 003 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656137943 1656115200 004 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655510400 000 3260000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655510400 001 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655510400 002 3430000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655510400 003 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655510400 004 3370000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655596800 000 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655596800 001 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655596800 002 3210000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655596800 003 3430000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655596800 004 3360000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655683200 000 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655683200 001 3380000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655683200 002 3260000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655683200 003 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655683200 004 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655769600 000 3480000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655769600 001 3350000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655769600 002 3390000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655769600 003 3440000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655769600 004 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655856000 000 3410000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655856000 001 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655856000 002 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655856000 003 3530000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655856000 004 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655942400 000 3380000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655942400 001 3390000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655942400 002 3440000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655942400 003 3380000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1655942400 004 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656028800 000 3350000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656028800 001 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656028800 002 3050000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656028800 003 3390000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656028800 004 3180000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656115200 000 3380000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656115200 001 3600000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656115200 002 3070000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656115200 003 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10_-R receiver 1656137943 1656115200 004 3260000000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655510400 000 3263807625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655510400 001 3261884875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655510400 002 3271694500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655510400 003 3294193625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655510400 004 3291690375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655596800 000 3283709750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655596800 001 3241006125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655596800 002 3265221500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655596800 003 3299713625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655596800 004 3352488750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655683200 000 3301025000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655683200 001 3323683375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655683200 002 3161368750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655683200 003 3317304375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655683200 004 3305476000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655769600 000 3305086500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655769600 001 3303455625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655769600 002 3292683625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655769600 003 3235284500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655769600 004 3266750500 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655856000 000 3271139750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655856000 001 3278737750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655856000 002 3274487375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655856000 003 3287046875 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655856000 004 3223182750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655942400 000 3314429125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655942400 001 3206760125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655942400 002 3249436000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655942400 003 3280289625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1655942400 004 3278575125 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656028800 000 3280977375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656028800 001 3242346750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656028800 002 3286195250 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656028800 003 3301174375 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656028800 004 3287737625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656115200 000 3261482750 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656115200 001 3288461000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656115200 002 3260388000 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656115200 003 3271320625 bits/sec ot14
tcpbench_-S1000000_-t10_-n100_10.3.45.35 sender 1656137943 1656115200 004 3255984000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655510400 000 3240847250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655510400 001 3224168250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655510400 002 3395209125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655510400 003 3490185125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655510400 004 3219974250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655596800 000 3385187375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655596800 001 3219378125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655596800 002 3348714000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655596800 003 3497525250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655596800 004 3671064500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655683200 000 3543924750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655683200 001 3273255375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655683200 002 3541041125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655683200 003 3266881875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655683200 004 3246867500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655769600 000 3235425500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655769600 001 3249034000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655769600 002 3392924750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655769600 003 3331897500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655769600 004 3231085625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655856000 000 3329859000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655856000 001 3217480250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655856000 002 3516399625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655856000 003 3519639750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655856000 004 3510370250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655942400 000 3231617250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655942400 001 3324763375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655942400 002 3358742625 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655942400 003 3204017125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1655942400 004 3334303375 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656028800 000 3192596750 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656028800 001 3206514875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656028800 002 3497162250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656028800 003 3349474250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656028800 004 3212147875 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656115200 000 3362892250 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656115200 001 3381423500 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656115200 002 3180737125 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656115200 003 3233872000 bits/sec ot14
tcpbench_-S1000000_-t10_10.3.45.35 sender 1656137943 1656115200 004 3334263500 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654041600 000 3580000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654041600 001 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654041600 002 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654041600 003 3140000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654041600 004 3150000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654128000 000 3460000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654128000 001 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654128000 002 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654128000 003 3230000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654128000 004 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654214400 000 3140000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654214400 001 3140000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654214400 002 3460000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654214400 003 3200000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654214400 004 3440000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654300800 000 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654300800 001 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654300800 002 3140000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654300800 003 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654300800 004 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654387200 000 3430000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654387200 001 3460000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654387200 002 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654387200 003 3430000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654387200 004 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654473600 000 3260000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654473600 001 3200000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654473600 002 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654473600 003 3460000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654473600 004 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654560000 000 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654560000 001 3400000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654560000 002 3150000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654560000 003 3150000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654560000 004 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654646400 000 3410000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654646400 001 3510000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654646400 002 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654646400 003 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654646400 004 3380000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654732800 000 3210000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654732800 001 3230000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654732800 002 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654732800 003 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654732800 004 3250000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654819200 000 3410000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654819200 001 3230000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654819200 002 3060000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654819200 003 3580000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654819200 004 3210000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654905600 000 3060000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654905600 001 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654905600 002 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654905600 003 3530000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654905600 004 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654992000 000 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654992000 001 3210000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654992000 002 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654992000 003 3220000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1654992000 004 3200000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655078400 000 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655078400 001 3390000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655078400 002 3270000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655078400 003 3260000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655078400 004 3430000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655164800 000 3370000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655164800 001 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655164800 002 3220000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655164800 003 3220000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655164800 004 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655251200 000 3130000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655251200 001 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655251200 002 3070000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655251200 003 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655251200 004 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655337600 000 3230000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655337600 001 3210000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655337600 002 3370000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655337600 003 3140000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655337600 004 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655424000 000 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655424000 001 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655424000 002 3120000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655424000 003 3070000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655424000 004 3360000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655510400 000 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655510400 001 3380000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655510400 002 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655510400 003 3070000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655510400 004 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655596800 000 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655596800 001 3360000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655596800 002 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655596800 003 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655596800 004 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655683200 000 3350000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655683200 001 3380000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655683200 002 3240000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655683200 003 3340000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655683200 004 3210000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655769600 000 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655769600 001 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655769600 002 3390000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655769600 003 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655769600 004 3070000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655856000 000 3210000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655856000 001 3200000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655856000 002 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655856000 003 3530000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655856000 004 3190000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655942400 000 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655942400 001 3220000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655942400 002 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655942400 003 3200000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1655942400 004 3100000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656028800 000 3180000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656028800 001 3520000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656028800 002 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656028800 003 3070000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656028800 004 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656115200 000 3390000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656115200 001 3110000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656115200 002 3200000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656115200 003 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656115200 004 3080000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656201600 000 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656201600 001 3370000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656201600 002 3090000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656201600 003 3190000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656201600 004 3360000000 bits/sec ot14
iperf3_-c10.3.45.35_-w1m_-t10 receiver 1656656223 1656288000 000 3160000000 bits/sec ot14
